respondent_id,xyz_vaccine,seasonal_vaccine
26785,0.35630903202904046,0.6195668321775328
26786,0.08133917896956326,0.16963169770757902
26787,0.09641159284435322,0.4653769614262418
26788,0.0658451622972969,0.9088866488757492
26789,0.07769713545799624,0.3579660401959974
26790,0.09726905927267904,0.195933387352999
26791,0.11147811023912821,0.06769312361913908
26792,0.10713794510963517,0.7361171640764317
26793,0.11787702308415406,0.9409521294651996
26794,0.8806734901516872,0.860103282218721
26795,0.04366205739582687,0.9384162675615718
26796,0.11113123163069655,0.09757269482905252
26797,0.09834463969266653,0.4667372243037075
26798,0.1254987153851006,0.22093094336645633
26799,0.20696214588558826,0.20512794309972524
26800,0.06810314584255905,0.9362400132067337
26801,0.0901071965939642,0.3500709760616204
26802,0.10862530039770978,0.19732168898587235
26803,0.08639691663332502,0.24726470189027264
26804,0.10400351824095533,0.060226322142162794
26805,0.1906779715338031,0.18359128080159356
26806,0.1038091255246762,0.9086284448386106
26807,0.45974151347840064,0.9079785321611843
26808,0.17025299036414004,0.6225052012094996
26809,0.4611987700662079,0.1924707369709427
26810,0.07920832859303233,0.08724612929396132
26811,0.09103803863216325,0.11169794742769648
26812,0.14186388214854476,0.8534249337909127
26813,0.14933084393065071,0.22323261798276964
26814,0.07594186970173934,0.6612308017400947
26815,0.098641027757742,0.09290157759401485
26816,0.12742520562880627,0.19274861155039424
26817,0.10375815455614967,0.6837395516655117
26818,0.09539979526883993,0.2779763300287838
26819,0.1758998973064962,0.3001268602990708
26820,0.09766315972159996,0.08258821409174075
26821,0.09629672955311294,0.5
26822,0.139131693172124,0.848343085189238
26823,0.1409461303288695,0.21762811403765966
26824,0.10309375571847518,0.6861071346388488
26825,0.45130059451115007,0.7241139995370451
26826,0.09616985582195418,0.7505048951092061
26827,0.10776230805129615,0.217338513246405
26828,0.146447134588003,0.40812897240523166
26829,0.7017126754761024,0.9043998483853933
26830,0.10752897480834335,0.8244228095562193
26831,0.3362046113766252,0.9296626018555718
26832,0.04725214991264741,0.8735750784957094
26833,0.11477376075958591,0.647098396627822
26834,0.14759044071770827,0.48196256267332027
26835,0.6580202743408865,0.9046333764661704
26836,0.15570046534431534,0.6300683139992407
26837,0.08570345162585052,0.038211963680728725
26838,0.11873359239060986,0.39805653180367734
26839,0.14625095991668222,0.4549240425550418
26840,0.12554148461495632,0.1091780420951188
26841,0.3700938270024017,0.8527224641108349
26842,0.1116224168124647,0.17412754891353777
26843,0.16873902567450746,0.18284969710796728
26844,0.15826918740016638,0.45544460051456603
26845,0.08381745387195333,0.7897566327518364
26846,0.13281645334819941,0.8634038786527499
26847,0.2544574018607743,0.09881913388518715
26848,0.07625394214922844,0.8183306000667959
26849,0.13537610639022188,0.5889080305082127
26850,0.6895131628251202,0.645957292451683
26851,0.08323403540372061,0.0814149828306999
26852,0.11630790348007164,0.12387412665834518
26853,0.310256060469315,0.5873542100224195
26854,0.06874457014139457,0.08875685481591333
26855,0.5911243648720571,0.8972615239175572
26856,0.11549379866143318,0.05401603682307832
26857,0.3534427681878974,0.34080640060555367
26858,0.13541523094459978,0.5340246260677086
26859,0.09123145741179671,0.14442308941259005
26860,0.1685519152023992,0.1404808776432616
26861,0.13586836942187974,0.15536402364082133
26862,0.09200069331682126,0.17237195165319338
26863,0.14908984266362704,0.5502468876493725
26864,0.59589756169403,0.28113033289991324
26865,0.13839114012353393,0.14669976380994765
26866,0.11343124629201358,0.6610292324677454
26867,0.1091062559215387,0.0875853621426349
26868,0.7480009504333366,0.9605421227878779
26869,0.14462700844234516,0.19057950985046415
26870,0.6429644073804861,0.8274700665217939
26871,0.09290527364859028,0.06545561612071
26872,0.12016321196317337,0.3411995201424267
26873,0.07920305718261687,0.7989876701162477
26874,0.12074867972798702,0.06279909755193268
26875,0.7032573823983662,0.8188300085074914
26876,0.1546441663133016,0.11601994268504166
26877,0.06853042371637288,0.14263454957808178
26878,0.12491487615638124,0.27277290054514325
26879,0.09429811903759419,0.12366923697243325
26880,0.1151495084783952,0.054515308383806506
26881,0.1137174256783308,0.12011613674536971
26882,0.09343007550229444,0.08473718394461457
26883,0.11094098398903122,0.2752980615050576
26884,0.09608708576142495,0.16523933721584338
26885,0.17146763937544,0.8490507463186288
26886,0.12024386244982468,0.8868187752503496
26887,0.7503963327503544,0.9282934381304242
26888,0.9758234641058093,0.956093765083517
26889,0.1249377637387448,0.1277989066806774
26890,0.13414969254476403,0.5646499783172233
26891,0.4315519235822312,0.8940987189617351
26892,0.1360541193432167,0.7628757116004485
26893,0.07073504694732076,0.08648727868402237
26894,0.06399879777059665,0.11139593798432167
26895,0.07190313292005883,0.8873197152245647
26896,0.1176137844538371,0.03592692803015605
26897,0.12471953115094768,0.4402786306244344
26898,0.18906044366437952,0.6721111249414453
26899,0.06310335256479153,0.04932993142579235
26900,0.125964954020086,0.1289067337591381
26901,0.10805928047458206,0.5312985651638373
26902,0.09900909018557404,0.9245800442759048
26903,0.10481950239540577,0.12292466768376852
26904,0.13371934263593693,0.21517813183676218
26905,0.3788673912905638,0.9091897221241082
26906,0.07284152292415118,0.23940991541640705
26907,0.05102872022379903,0.6540972417292845
26908,0.1522347620222331,0.8948743987943498
26909,0.06632573421681798,0.16854300600102293
26910,0.08569151289454743,0.20628715556161858
26911,0.09939134389987045,0.12769089171181258
26912,0.5643576827870497,0.9086868506131136
26913,0.8695450685022764,0.8430979954449223
26914,0.11286426378215048,0.2008130552937466
26915,0.15427951987642935,0.6051966245969305
26916,0.1008211009853774,0.28454334948258225
26917,0.11067536634347734,0.16289727960905576
26918,0.8164996856609285,0.9551722938796875
26919,0.14336241378017242,0.7775857749797047
26920,0.07607820043029795,0.10629094238386035
26921,0.15183021217478324,0.8073322736813636
26922,0.09712105261600545,0.8104816426650178
26923,0.15864088368296678,0.5516523911436554
26924,0.7698929872014104,0.9503287591214895
26925,0.14219963364371324,0.8168559242610551
26926,0.27939429192479703,0.40761701740427225
26927,0.1228350450436731,0.7391980112274008
26928,0.09303480535823243,0.5205275304559674
26929,0.09206962896632673,0.08726450241783486
26930,0.7338707028745135,0.8595876050585566
26931,0.13118963305974812,0.46432841972918365
26932,0.08626272892227536,0.9428032271094602
26933,0.08290704266450721,0.6612128231172129
26934,0.58850278913786,0.7684140844048397
26935,0.14429674444079693,0.5537473261720249
26936,0.2691372962614202,0.16213049038503682
26937,0.17261269997525794,0.8329765433395604
26938,0.11707829023203817,0.08267259002616749
26939,0.08480651392606751,0.11044604511366092
26940,0.06783819971539731,0.08922532181030589
26941,0.11462838001088066,0.31195976498456207
26942,0.4939973309650546,0.7775052260295588
26943,0.12769541376777646,0.7911439766988319
26944,0.11170014994079161,0.20063201150502558
26945,0.11602701858418911,0.5778878796607654
26946,0.09346992760736926,0.783522983321235
26947,0.12984413331371972,0.3470700374506733
26948,0.10743100791584591,0.07744902742120971
26949,0.08887747983760311,0.11647035088460098
26950,0.09021609563320668,0.554480504417362
26951,0.10412859882175879,0.26990390068876474
26952,0.6897246019495004,0.798147084236381
26953,0.8675807306662915,0.8887209851842989
26954,0.09579758040918968,0.08450134448036728
26955,0.11512502483636264,0.6321286808250393
26956,0.12659868306993985,0.22582989495407768
26957,0.07997820748762467,0.9643016572967223
26958,0.2007818657410431,0.8821442199566994
26959,0.07081664288937957,0.1911995530079655
26960,0.0832421466673178,0.09195653919911206
26961,0.15941078955025434,0.24561895859422195
26962,0.12353821380416265,0.9185843832879637
26963,0.10334320479646497,0.1757044965835728
26964,0.07948613994059217,0.13787824266818066
26965,0.9084703961393021,0.8569643035661357
26966,0.13416139933531518,0.12396362542446121
26967,0.10936849803360546,0.37591866396420737
26968,0.08522991167256122,0.8773170458018722
26969,0.0905278140785185,0.2825139096055607
26970,0.5907969745355898,0.6474591333316676
26971,0.12400151949028837,0.23845394519920748
26972,0.08494771424087469,0.11422924211624018
26973,0.12208755236795865,0.22029445482588167
26974,0.12034741393858592,0.34120672911986893
26975,0.10098360802359561,0.6448746397950837
26976,0.816748918985709,0.6089707132504927
26977,0.10819711945130735,0.14043151163364004
26978,0.06648239831649791,0.7181899072674875
26979,0.3744101144552723,0.8428221436406249
26980,0.10994211095215606,0.08727067318651176
26981,0.06893461794148878,0.35331838490816914
26982,0.809102202379358,0.9617605115055766
26983,0.11765409252456756,0.3911267966136834
26984,0.09062350423595264,0.12025677698777795
26985,0.1015098443318617,0.10456236417892231
26986,0.11762042260906648,0.2860791669532496
26987,0.09063367179436041,0.0777516505836806
26988,0.13446204908227102,0.12842228571329597
26989,0.18215116009515792,0.6957023344084363
26990,0.10042087605707639,0.22915661662194056
26991,0.24884611456648445,0.4549796100740739
26992,0.3301840678331361,0.44781466935913367
26993,0.08724592183042476,0.9012029075394838
26994,0.08213731393376006,0.19868041209116363
26995,0.11088731676399598,0.23430674881179775
26996,0.34176625946870937,0.39782316378535065
26997,0.11802677034859134,0.03141492406497047
26998,0.10597513845606828,0.0776412138993146
26999,0.13482005373089576,0.5264973869775249
27000,0.09096253076269872,0.23528243997458817
27001,0.10634963804240537,0.8262960851203309
27002,0.15128602492390064,0.335671704728712
27003,0.09771674422322801,0.08129816002577464
27004,0.1596642446382893,0.22210875335926442
27005,0.35632711959586705,0.8165936491073851
27006,0.8762457400378679,0.8885438633686983
27007,0.10285331770785021,0.059557633202981006
27008,0.17658926450830087,0.08434692434814593
27009,0.11106622055528292,0.08978223321317327
27010,0.1201535277890679,0.14898469802323314
27011,0.11662761066289155,0.1778197015384166
27012,0.07916162688381408,0.708804731913731
27013,0.10639941162298366,0.21799696985314815
27014,0.05015207854063959,0.2259248567833208
27015,0.10101074585110326,0.14533522180441263
27016,0.12521556054946276,0.3924916125141866
27017,0.2279068532963994,0.8717202576900577
27018,0.08899345164508377,0.08551865954761113
27019,0.9228236503061215,0.8856934229793748
27020,0.2012345026607781,0.17315986756895455
27021,0.15876212968619197,0.5247851146294328
27022,0.10210134030656765,0.2299302500515814
27023,0.099553046811545,0.07511100241760472
27024,0.08494921800254626,0.24510232641020235
27025,0.13841175375752493,0.08771194939408011
27026,0.10812160481545191,0.6386514502616427
27027,0.14637899377056793,0.8569069506859328
27028,0.18517766830902124,0.9049325002539701
27029,0.076513094174464,0.258049224106625
27030,0.10007937416351598,0.16119453574137876
27031,0.1994468120329543,0.9085352224818375
27032,0.1650432515291881,0.6555373226063345
27033,0.17833719973222573,0.7219611440804787
27034,0.04632034074959761,0.5841023394679363
27035,0.10713775626943438,0.2723975069875935
27036,0.17002459435687403,0.7776385767246534
27037,0.4281189030664346,0.801544490689521
27038,0.09360778145410008,0.11956286703852663
27039,0.892789591022321,0.9450919082478064
27040,0.17964953827552163,0.48940090209046405
27041,0.12327631626790803,0.682860067553744
27042,0.1262518935970164,0.7586968998857927
27043,0.3221215084109568,0.7397606463256263
27044,0.1408007550431925,0.09683889720385849
27045,0.10389087444680196,0.800604818493764
27046,0.10215060150173588,0.11065325235129783
27047,0.3461647876477188,0.5
27048,0.13432499817903273,0.437268988528768
27049,0.17138849326223604,0.9070306162045291
27050,0.08892713290992577,0.4735455919733899
27051,0.11961652422018829,0.25097826449951494
27052,0.11721489758821392,0.13919089585383654
27053,0.9537620523493113,0.9118104642825899
27054,0.09305999019009278,0.04983146411190684
27055,0.10201623454432786,0.9461906998376611
27056,0.19849627002160952,0.1763926757020503
27057,0.09621596046395793,0.10664496106103663
27058,0.93101034018843,0.9280235532380892
27059,0.12519878390826966,0.1588186174263367
27060,0.09313723583875715,0.27998517667774686
27061,0.09680171962568342,0.6229695196387165
27062,0.10169079804423298,0.5459343333485225
27063,0.08285714147660588,0.6196163552041574
27064,0.13984719008695978,0.6117641378159756
27065,0.08375794344851342,0.34422983776710514
27066,0.062005084847905775,0.46935410207114525
27067,0.3013310194161675,0.79094858823577
27068,0.953006271722686,0.8960809134977581
27069,0.8281697568103923,0.9155385181370507
27070,0.10403533059331262,0.08063000176882934
27071,0.1357209159801098,0.08313895610693318
27072,0.12212904175470839,0.6480601932487264
27073,0.06941272337589958,0.8685461610107574
27074,0.09144202365189992,0.19979493020574388
27075,0.7882974159609213,0.8585304978836122
27076,0.436438659656839,0.7222949032283251
27077,0.11309490276425396,0.19513426641851367
27078,0.1747837942165771,0.9107437114941467
27079,0.25870746308167963,0.9226051736265423
27080,0.1056886725587123,0.13848141111632886
27081,0.11799866460926817,0.7718194167763985
27082,0.15484850839487452,0.26367736752738297
27083,0.07695950374005486,0.21153779288092464
27084,0.8197332977583246,0.7735197424965523
27085,0.15167777939475485,0.1972962268492219
27086,0.09020436588089595,0.09753935731119667
27087,0.10232749498198081,0.2804811225825987
27088,0.3427593037273838,0.8028884701738764
27089,0.10590286880866552,0.12775013520797582
27090,0.16578773773638472,0.5715478985291881
27091,0.24981105440529774,0.2375198463458767
27092,0.10662056040440823,0.20921352905751178
27093,0.1373218142010712,0.18413865750295083
27094,0.09594837802168935,0.11029364204984624
27095,0.1318016199050454,0.6336629644196146
27096,0.10611849288541667,0.16561806630524784
27097,0.6592960653022031,0.7606792514605173
27098,0.7487900075400995,0.8275616658960521
27099,0.1065495396466186,0.3788432445978245
27100,0.1882620110856183,0.73074063202824
27101,0.12529325058108715,0.6610536914013977
27102,0.07108582333006526,0.8962734230356701
27103,0.12015988737771739,0.10985339257293959
27104,0.1330996193869957,0.5893115469293383
27105,0.18826060201982123,0.590947578940834
27106,0.39700757438618517,0.9663350583528533
27107,0.35930056319591586,0.7930435356389434
27108,0.18810220033923225,0.2575258597604129
27109,0.14395361719305583,0.15145376865495083
27110,0.10574895852010209,0.46997571883004036
27111,0.11313113039382083,0.34976698221336106
27112,0.2285271716513749,0.782782491000459
27113,0.11772132558311058,0.1266085392589286
27114,0.1117889359654838,0.14896160976893616
27115,0.2589260294550042,0.7856324450288631
27116,0.09067747528296136,0.9343567839602224
27117,0.10715823768769933,0.10156904768041643
27118,0.14037298130996734,0.3976461962219492
27119,0.13872140984069978,0.1622301650998
27120,0.2985837366603233,0.9650679383236841
27121,0.07185457438259879,0.8608712977364351
27122,0.05958747649329935,0.20685266278983963
27123,0.08745985403997868,0.1666744948889891
27124,0.10671900092707025,0.1184585592708731
27125,0.07369529626840039,0.06795993468731587
27126,0.14532985239170898,0.06743525126494533
27127,0.07561186192227884,0.07331334323805776
27128,0.11917917479145557,0.5186589627278442
27129,0.2017071859154408,0.6425321801968673
27130,0.14163462384678976,0.3659056488407722
27131,0.113595084396214,0.07802474549931757
27132,0.664622992191807,0.8958697951667678
27133,0.17716886513295962,0.6367686767310016
27134,0.7514021426320515,0.9752716945077269
27135,0.16055829810364342,0.5437481187827913
27136,0.12891132898567711,0.45643905730094586
27137,0.08226831045156976,0.24823548861520778
27138,0.15763697405868787,0.6493342660892033
27139,0.11218997795094142,0.15494368575331421
27140,0.9883902011687468,0.9315986606969154
27141,0.623507405048169,0.7499548337023237
27142,0.11487418543864965,0.2097083462248624
27143,0.20413883044505368,0.3744091343737934
27144,0.10653676391591563,0.165741733728405
27145,0.5516433200406641,0.7321172074940194
27146,0.09588224340730454,0.9108017491736567
27147,0.11028558382542296,0.16144914473196886
27148,0.09985460495279246,0.03930210043550146
27149,0.2841712760775371,0.08434740581621483
27150,0.5327347891535482,0.9187501019408
27151,0.1316214385522038,0.8337554081443896
27152,0.07988781682498909,0.16882936561502307
27153,0.1457314495397987,0.8971495019871073
27154,0.8322606140470298,0.8835481601244143
27155,0.141043388513568,0.7333918484298619
27156,0.10418290363045749,0.3449926580686161
27157,0.060095363094621705,0.5304450524747071
27158,0.11965013809849596,0.25028261760233955
27159,0.06991359710499265,0.12753023438229344
27160,0.1543417125488864,0.22431108717479706
27161,0.18443506028952955,0.533154987852183
27162,0.11325889841525595,0.8782104923705518
27163,0.44390913694551276,0.38496959578394735
27164,0.19100595803558817,0.21655276641248933
27165,0.46511135114317265,0.7692181396478545
27166,0.11233934695312796,0.1685587234697668
27167,0.11294657143560649,0.5152656779361254
27168,0.11904108599867998,0.8517172871338553
27169,0.5290045117989871,0.7502674380619284
27170,0.2025169764465303,0.899226044513063
27171,0.08226681931471454,0.2521718772193937
27172,0.12197570211719132,0.8756676442909461
27173,0.279173717453596,0.6246716616664696
27174,0.15402669067523708,0.11828635477966429
27175,0.11037983042434187,0.15028895524410427
27176,0.7848973798770125,0.8152078180700426
27177,0.6953230606596628,0.9121026912688316
27178,0.14003154067562879,0.4393919953690939
27179,0.07035944363744745,0.10409486359328524
27180,0.18117373538453585,0.4184570077250292
27181,0.053117025453124384,0.8664980470877449
27182,0.6871149004062346,0.792026272816292
27183,0.0974048549034861,0.6462569631466916
27184,0.09171234895890429,0.26424206682854884
27185,0.5426933027404236,0.6658611141133074
27186,0.1222864019986841,0.825199226135265
27187,0.12433984452144993,0.19904506680460338
27188,0.059723317923481435,0.2573971498051802
27189,0.07577087778847626,0.5783361340044789
27190,0.6694281151415051,0.8849727113952677
27191,0.06867289226064127,0.892944200815487
27192,0.6052650834169415,0.8697530793325817
27193,0.10523986202477789,0.06864583202391543
27194,0.1247576665821659,0.544113707398614
27195,0.08444541856420504,0.08028625379871979
27196,0.1651475983598035,0.1652039649750156
27197,0.047216234302187035,0.5965144803302045
27198,0.9613447359467105,0.8738460792032526
27199,0.09805369781562912,0.14963021527045348
27200,0.20931616818375362,0.6518042028895208
27201,0.6606366110894757,0.8260605150789729
27202,0.10483284576152493,0.16295759645568075
27203,0.08434618820308838,0.07950195253902882
27204,0.09724298824604716,0.0932941241814064
27205,0.11972934927150405,0.31414240795202775
27206,0.13887489901247688,0.2752407016566575
27207,0.0983023284777205,0.12186628496852582
27208,0.7407854073214593,0.6107848968988789
27209,0.12167909529669498,0.24567497738764218
27210,0.13683780694948186,0.33795658154521857
27211,0.1335380290883013,0.27524306730869647
27212,0.6601139391080325,0.9177140479770941
27213,0.288647685623931,0.47467975710442584
27214,0.11068985668249776,0.0599215844051785
27215,0.12099311494303429,0.7131917793223916
27216,0.13164628842231701,0.9374883239085506
27217,0.12710278387515941,0.39542388961289443
27218,0.6610686020975697,0.9370287926960884
27219,0.312504813753367,0.6898690848391994
27220,0.06130500409440988,0.24819701567812286
27221,0.13698643399812707,0.7604442341466177
27222,0.15529999841097938,0.6163968503703658
27223,0.1092277959605353,0.8288120003240695
27224,0.1490975658376936,0.8017577840175711
27225,0.12129968407102583,0.1887896056311979
27226,0.08782730618524448,0.2675111252724269
27227,0.14747429911883553,0.2583772030005682
27228,0.17475467637087433,0.9184913114422157
27229,0.541276096329565,0.8944749215021304
27230,0.07984038233252735,0.8991476396420298
27231,0.22659496943636512,0.8347909507915945
27232,0.1048730107068282,0.3107288563937227
27233,0.140944611548203,0.33893181265458183
27234,0.13773083370070627,0.19706230358053092
27235,0.9284959377911964,0.9717423422911369
27236,0.11495052095262287,0.942343744912182
27237,0.2732178148357441,0.8363481358236555
27238,0.21547879111831258,0.7916774749973007
27239,0.2888763301646191,0.10777310205151334
27240,0.12456606071160839,0.4039651021458902
27241,0.11022839552198632,0.15742379850485258
27242,0.13201271449599847,0.6161076908893212
27243,0.11006403788541953,0.1516095301763223
27244,0.074276798697073,0.044125523243876676
27245,0.13593542170167996,0.41650534851625837
27246,0.9391493928384179,0.9147734221141098
27247,0.13554946203160398,0.9352021835483784
27248,0.1178360131204166,0.7516486827230656
27249,0.14204252281217553,0.5606284911269732
27250,0.10332249610908276,0.10569040255134475
27251,0.1188334268181945,0.2732564478271067
27252,0.06080624963219257,0.547368867296626
27253,0.09644447645752456,0.9246948393014072
27254,0.9476549671301748,0.9349060685236568
27255,0.14648235728917539,0.21846374888905115
27256,0.75451452433297,0.8653715804774957
27257,0.2822418338272422,0.48274439913144873
27258,0.505316602016049,0.7302640852789162
27259,0.627293307812706,0.9221065069635594
27260,0.13586012375922057,0.4055186244043359
27261,0.10244633404912903,0.7150860879431814
27262,0.17894974835992494,0.6069392431861346
27263,0.08518534405338224,0.06198856348970183
27264,0.11450249810735694,0.14697251731218275
27265,0.06990080372583853,0.36498087694766224
27266,0.08813894923957603,0.2616014975211959
27267,0.12125888566505032,0.43607028040120754
27268,0.10329148324536373,0.052364038863384636
27269,0.7342398000097669,0.5897464210044427
27270,0.13605075639334643,0.17436999858163427
27271,0.09855742101748609,0.2653648016418585
27272,0.07477486128113259,0.2612801368054553
27273,0.06906779477617303,0.18566450573186072
27274,0.12142325092030033,0.3433724403651403
27275,0.1605265422220458,0.3351958298346103
27276,0.11423695035539876,0.15485127625458772
27277,0.08968599672936192,0.9104328010472816
27278,0.17874834437484874,0.46146923438126447
27279,0.12143121093347721,0.24781939064747666
27280,0.15905789051710356,0.3298944616315225
27281,0.12710672461153283,0.31400610839742615
27282,0.07633891524176925,0.8941110261324812
27283,0.116442429210499,0.18845288705438903
27284,0.10764169604117348,0.46090573163099735
27285,0.10187001775351455,0.21850956116584888
27286,0.13896049511422656,0.37899957051229444
27287,0.1620357073098248,0.6487378413509967
27288,0.2858707452779153,0.7550224143791066
27289,0.2125759357143786,0.5410540774449598
27290,0.1141882229881149,0.0646205215479533
27291,0.7116163604766359,0.7777103596423194
27292,0.08329957431878904,0.7306378657783746
27293,0.10071753401275219,0.8782239841381679
27294,0.12554978537086958,0.08773808530124684
27295,0.09651243780392169,0.8719882549003065
27296,0.10606857313126836,0.7198764583170847
27297,0.10336010175472163,0.8546919915985755
27298,0.04853111194057888,0.1027907648475682
27299,0.14525643323727358,0.6812627592063435
27300,0.05234179125077926,0.8647234715730655
27301,0.141484970284795,0.13392126405540478
27302,0.16195240720610715,0.7012121849443755
27303,0.10655801921012922,0.08855666803017619
27304,0.11906348021356605,0.838464979546336
27305,0.10051799094669721,0.06069158280064415
27306,0.16792760465494957,0.46588844464403406
27307,0.9283238314189092,0.879618076533046
27308,0.12245687492318905,0.1809725355090649
27309,0.6686893639616988,0.9176676448516371
27310,0.11064810147685165,0.1225695691758712
27311,0.10820693507766894,0.1139265876728144
27312,0.10536729576853827,0.37763521624720053
27313,0.09720543127577781,0.06629340437360262
27314,0.1028457710992573,0.07463535003147763
27315,0.12346419069160597,0.27398620375803623
27316,0.40574438901198523,0.8245297420885613
27317,0.13922916310221983,0.18747937888571004
27318,0.1528627718415065,0.21933319801245904
27319,0.3018661010005787,0.8975657340623545
27320,0.4757981172562751,0.8755167700725638
27321,0.09426481437076979,0.673480999119218
27322,0.14206833890294046,0.23596711231942052
27323,0.11897021408012752,0.6147179966927944
27324,0.3981491935401476,0.7310941475973266
27325,0.907964322307439,0.9297976611324654
27326,0.1431812031018672,0.6029968625088912
27327,0.18941895196761796,0.31213435665234684
27328,0.28586609853921496,0.608419249564811
27329,0.13602070123221105,0.26276350617549643
27330,0.09074161034370198,0.46247213745965393
27331,0.08389236202481118,0.17029693149214545
27332,0.1027232920748908,0.8926887324752607
27333,0.7659055767950731,0.8123867040160648
27334,0.11385929585437828,0.09112217600418938
27335,0.16070845992169114,0.07821087183303453
27336,0.08251761224288291,0.1609127260489123
27337,0.33363901849463756,0.9338856510799011
27338,0.24823773221715092,0.484765318278453
27339,0.12363107182944719,0.2549794692359402
27340,0.10661018098248881,0.16700584784920874
27341,0.12629848324079274,0.6726649114332529
27342,0.08329924955830102,0.609894518386294
27343,0.0908968069701779,0.06140648869131803
27344,0.1655624898522928,0.35558576747063925
27345,0.08842462399435513,0.14265448282997878
27346,0.8640215364717646,0.8925632006593297
27347,0.8051912560391911,0.8859948541096347
27348,0.10442906848006456,0.24389743733274036
27349,0.09752354780564211,0.27234836265028817
27350,0.13809960338508812,0.9367167680203701
27351,0.8733963343985217,0.8839136650294411
27352,0.10212446592243302,0.29063603137655664
27353,0.157661191103536,0.1907335666883227
27354,0.16943506648600726,0.6779737211708539
27355,0.24624944707599578,0.1331394899227209
27356,0.1490221050118688,0.6926991501189786
27357,0.10454216835844868,0.23798760363090138
27358,0.16176711436970131,0.7601452007526537
27359,0.3609560534004997,0.8114964386326389
27360,0.09270664121648216,0.6608391072258579
27361,0.11075391944792935,0.9158247283793479
27362,0.1628566889595736,0.46995621557259504
27363,0.12942176951501533,0.16859969427757965
27364,0.08684600075774282,0.16124042831694943
27365,0.15165479996893474,0.630615846942356
27366,0.3064559423240466,0.7416548165669534
27367,0.13343450301955453,0.382904221662449
27368,0.10142445019156673,0.7074066295283474
27369,0.1022075724485325,0.044811583323810286
27370,0.09875070755884019,0.7871828243792245
27371,0.20765945554358684,0.33468684358620276
27372,0.07665350437559003,0.09504258540939621
27373,0.8450008834217255,0.6565613639640699
27374,0.08644294691972843,0.3128005923121207
